 tdata       pcdata
2016.76   0.08961577
2016.76  -0.07812880
2016.76  -0.02139344
2016.77   0.00895204
2016.77  -0.04095087
2016.77  -0.13665860
2016.77  -0.10967403
2016.78  -0.17486340
2016.78   0.07367441
2016.78   0.12518001
2016.78   0.14978258
2016.79   0.15174094
2016.79  -0.01167712
2016.79   0.20875789
2016.80   0.20043637
2016.80   0.01208820
2016.80   0.05907180
2016.80   0.05254495
2016.81   0.08665554
2016.81  -0.13783001
2016.81  -0.06496107
2016.81  -0.07491844
2016.82   0.06512038
2016.82  -0.09278853
2016.82  -0.10506290
2016.83  -0.15422686
2016.83  -0.04086634
2016.83  -0.02815271
2016.83  -0.12208799
2016.84   0.07362016
2016.84  -0.03118846
2016.84  -0.00409822
2016.84   0.11197607
2016.85   0.14508420
2016.85   0.14084090
2016.85  -0.17853544
2016.86  -0.08656363
2016.86   0.01896590
2016.86  -0.02721673
2016.86   0.07890028
2016.87  -0.01717391
2016.87  -0.01650930
2016.87  -0.00405784
2016.87   0.12084854
2016.88  -0.10439008
2016.88   0.04206031
2016.88  -0.05031493
2016.89  -0.04988178
2016.89  -0.09502086
2016.89  -0.05724590
2016.89   0.11197431
2016.90  -0.03186168
2016.90   0.04554902
2016.90   0.04143029
2016.90   0.01450278
2016.91   0.17265704
2016.91  -0.00002020
2016.91   0.06537685
2016.92   0.08288192
2016.92  -0.05153972
2016.92   0.03439851
2016.92  -0.08591730
2016.93  -0.12464719
2016.93   0.02489290
2016.93  -0.10085163
2016.93  -0.06340099
2016.94   0.07783728
2016.94  -0.02532251
2016.94   0.01428934
2016.95   0.05047282
2016.95  -0.04526482
2016.95  -0.18720516
2016.95  -0.12699713
2016.96   0.00833907
2016.96  -0.01662964
2016.96   0.02989860
2016.96  -0.00632481
2016.97   0.05167513
2016.97   0.04139097
2016.97   0.05519766
2016.98  -0.09290320
2016.98   0.04723970
2016.98   0.10082062
2016.98   0.07843272
2016.99   0.00403428
2016.99   0.03758959
2016.99   0.15700413
2016.99   0.02632126
2017.00  -0.02009898
2017.00  -0.01721477
2017.00   0.17609187
2017.01   0.02994622
2017.01  -0.05266407
2017.01  -0.02098935
2017.01  -0.23880834
2017.02  -0.13433906
2017.02  -0.16945072
2017.02  -0.02583767
2017.02   0.02245423
2017.03  -0.01077036
2017.03   0.00945658
2017.03   0.05308639
2017.04   0.08427465
2017.04   0.06785041
2017.04   0.16717725
2017.04   0.19532735
2017.05   0.06820767
2017.05   0.01977762
2017.05  -0.05678623
2017.05   0.06029780
2017.06   0.05597529
2017.06   0.05985751
2017.06  -0.05039936
2017.07   0.05742722
2017.07   0.08706350
2017.07   0.07441575
2017.07  -0.06233218
2017.08  -0.02356562
2017.08  -0.07334218
2017.08  -0.12350843
2017.08  -0.08557316
2017.09  -0.10887926
2017.09  -0.02382555
2017.09  -0.16067334
2017.10  -0.13301363
